"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC6]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC6","C6","","","Abs","Anesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC6]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC6","C6","","","Hyper","Hyperesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC6]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC6","C6","","","Hypo","Hypoesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC6]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC6","C6","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC6]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC6","C6","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC7]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","Abs","Anesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC7]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","Hyper","Hyperesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC7]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","Hypo","Hypoesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC7]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC7]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC7","C7","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC8]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","Abs","Anesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC8]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","Hyper","Hyperesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC8]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","Hypo","Hypoesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC8]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RC8]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RC8","C8","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT1]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","Abs","Anesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT1]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","Hyper","Hyperesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT1]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","Hypo","Hypoesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT1]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT1]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT1","T1","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT2]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","Abs","Anesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT2]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","Hyper","Hyperesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT2]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","Hypo","Hypoesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT2]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT2]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT2","T2","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT3]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","Abs","Anesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT3]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","Hyper","Hyperesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT3]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","Hypo","Hypoesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT3]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","12","F","Array (Flexible Labels)","lstPexTouchR[RT3]","lstPexTouchR","If SUPERFICIAL TACTILE SENSIBILITY was assessed on the RIGHT, indicate,","RT3","T3","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RElbowExte]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RElbowExte","Elbow extension","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RElbowExte]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RElbowExte","Elbow extension","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RElbowFlex]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RElbowFlex","Elbow flexion","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RElbowFlex]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RElbowFlex","Elbow flexion","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RForearmProna]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RForearmProna","Forearm pronation","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RForearmProna]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RForearmProna","Forearm pronation","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RForearmSupin]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RForearmSupin","Forearm supination","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RForearmSupin]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RForearmSupin","Forearm supination","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RShoulderAbdu]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RShoulderAbdu","Shoulder abduction","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RShoulderAbdu]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RShoulderAbdu","Shoulder abduction","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RShoulderExRot]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RShoulderExRot","Shoulder external rotation","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RShoulderExRot]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RShoulderExRot","Shoulder external rotation","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RShoulderExte]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RShoulderExte","Shoulder extension","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RShoulderExte]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RShoulderExte","Shoulder extension","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RShoulderFlex]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RShoulderFlex","Shoulder flexion","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RShoulderFlex]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RShoulderFlex","Shoulder flexion","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RWristExte]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RWristExte","Wrist extension","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RWristExte]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RWristExte","Wrist extension","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RWristFlex]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RWristFlex","Wrist flexion","","","As","Assessed"
"Q44071","Unified Admission Assessment","Physical Exam","23","F","Array (Flexible Labels)","lstPexRomR[RWristFlex]","lstPexRomR","If RANGE OF MOTION was assessed on the RIGHT:","RWristFlex","Wrist flexion","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","31","N","Numerical Input","intPexRShoulderExrot","intPexRShoulderExrot","Right shoulder external rotation (in degrees):","","","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","41","N","Numerical Input","intPexRWristFlex","intPexRWristFlex","Right wrist flexion (in degrees):","","","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC3","C3","","","Abs","Analgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC3","C3","","","Hyper","Hyperalgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC3","C3","","","Hypo","Hypoalgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC3","C3","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC3]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC3","C3","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC4]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC4","C4","","","Abs","Analgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC4]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC4","C4","","","Hyper","Hyperalgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC4]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC4","C4","","","Hypo","Hypoalgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC4]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC4","C4","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC4]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC4","C4","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC5]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC5","C5","","","Abs","Analgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC5]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC5","C5","","","Hyper","Hyperalgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC5]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC5","C5","","","Hypo","Hypoalgesia"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC5]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC5","C5","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","14","F","Array (Flexible Labels)","lstPexPainR[RC5]","lstPexPainR","If SUPERFICIAL PAIN SENSIBILITY was assessed on the RIGHT, indicate,","RC5","C5","","","Norm","Not altered"
