"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q61802","Unified surgical evaluation ","Surgical Data","243","M","Multiple choice","mulAcGraftr[Glue]","mulAcGraftr","Types of repairs used in the Accessory nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","243","M","Multiple choice","mulAcGraftr[NINA]","mulAcGraftr","Types of repairs used in the Accessory nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","243","M","Multiple choice","mulAcGraftr[Suture]","mulAcGraftr","Types of repairs used in the Accessory nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","236","M","Multiple choice","mulPhGrafts[NINA]","mulPhGrafts","Phrenic nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","236","M","Multiple choice","mulPhGrafts[Sural]","mulPhGrafts","Phrenic nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","240","M","Multiple choice","mulAcGrafts[NINA]","mulAcGrafts","Accessory nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","240","M","Multiple choice","mulAcGrafts[Sural]","mulAcGrafts","Accessory nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","241","L","List (Radio)","lstAcGraftn","lstAcGraftn","How many grafts were used in Accessory nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","241","L","List (Radio)","lstAcGraftn","lstAcGraftn","How many grafts were used in Accessory nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","241","L","List (Radio)","lstAcGraftn","lstAcGraftn","How many grafts were used in Accessory nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","241","L","List (Radio)","lstAcGraftn","lstAcGraftn","How many grafts were used in Accessory nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","241","L","List (Radio)","lstAcGraftn","lstAcGraftn","How many grafts were used in Accessory nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","241","L","List (Radio)","lstAcGraftn","lstAcGraftn","How many grafts were used in Accessory nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","241","L","List (Radio)","lstAcGraftn","lstAcGraftn","How many grafts were used in Accessory nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","237","L","List (Radio)","lstPhGraftn","lstPhGraftn","How many grafts were used in Phrenic nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","237","L","List (Radio)","lstPhGraftn","lstPhGraftn","How many grafts were used in Phrenic nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","237","L","List (Radio)","lstPhGraftn","lstPhGraftn","How many grafts were used in Phrenic nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","237","L","List (Radio)","lstPhGraftn","lstPhGraftn","How many grafts were used in Phrenic nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","237","L","List (Radio)","lstPhGraftn","lstPhGraftn","How many grafts were used in Phrenic nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","237","L","List (Radio)","lstPhGraftn","lstPhGraftn","How many grafts were used in Phrenic nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","237","L","List (Radio)","lstPhGraftn","lstPhGraftn","How many grafts were used in Phrenic nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","127","T","Long Free Text","txtOtherTxGrafte","txtOtherTxGrafte","Graft's extent(s) used in Other transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","233","L","List (Radio)","lstUlGraftn","lstUlGraftn","How many grafts were used in Ulnar nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","233","L","List (Radio)","lstUlGraftn","lstUlGraftn","How many grafts were used in Ulnar nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","233","L","List (Radio)","lstUlGraftn","lstUlGraftn","How many grafts were used in Ulnar nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","233","L","List (Radio)","lstUlGraftn","lstUlGraftn","How many grafts were used in Ulnar nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","233","L","List (Radio)","lstUlGraftn","lstUlGraftn","How many grafts were used in Ulnar nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","233","L","List (Radio)","lstUlGraftn","lstUlGraftn","How many grafts were used in Ulnar nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","233","L","List (Radio)","lstUlGraftn","lstUlGraftn","How many grafts were used in Ulnar nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","238","T","Long Free Text","txtPhGrafte","txtPhGrafte","Phrenic nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","59","M","Multiple choice","mulOtherTxRepair[Glue]","mulOtherTxRepair","Types of repairs used in the nerve transfer - Other transfer:","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","59","M","Multiple choice","mulOtherTxRepair[Graft]","mulOtherTxRepair","Types of repairs used in the nerve transfer - Other transfer:","Graft","Graft","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","59","M","Multiple choice","mulOtherTxRepair[NINA]","mulOtherTxRepair","Types of repairs used in the nerve transfer - Other transfer:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","59","M","Multiple choice","mulOtherTxRepair[Suture]","mulOtherTxRepair","Types of repairs used in the nerve transfer - Other transfer:","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","59","M","Multiple choice","mulOtherTxRepair[Tubuliz]","mulOtherTxRepair","Types of repairs used in the nerve transfer - Other transfer:","Tubuliz","Tubulization","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","93","M","Multiple choice","mulOtherTxGrafts[NINA]","mulOtherTxGrafts","Graft origin(s) in Other transfer:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","93","M","Multiple choice","mulOtherTxGrafts[Sural]","mulOtherTxGrafts","Graft origin(s) in Other transfer:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","42","T","Long Free Text","txtTransfOther","txtTransfOther","Which transfer(s) has been done?","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","239","M","Multiple choice","mulPhGraftr[Glue]","mulPhGraftr","Types of repairs used in the Phrenic nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","239","M","Multiple choice","mulPhGraftr[NINA]","mulPhGraftr","Types of repairs used in the Phrenic nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","239","M","Multiple choice","mulPhGraftr[Suture]","mulPhGraftr","Types of repairs used in the Phrenic nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","242","T","Long Free Text","txtAcGrafte","txtAcGrafte","Accessory nerve grafts' extent:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","234","T","Long Free Text","txtUlGrafte","txtUlGrafte","Ulnar nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","235","M","Multiple choice","mulUlGraftr[Glue]","mulUlGraftr","Types of repairs used in the Ulnar nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","235","M","Multiple choice","mulUlGraftr[NINA]","mulUlGraftr","Types of repairs used in the Ulnar nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","235","M","Multiple choice","mulUlGraftr[Suture]","mulUlGraftr","Types of repairs used in the Ulnar nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","118","T","Long Free Text","txtTrAxTxGrafte","txtTrAxTxGrafte","Graft's extent(s) used in Triceps (Lo/M/La) - Axilary (trunk/ anterior division) transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","135","L","List (Radio)","lstGraftnC5","lstGraftnC5","How many grafts were used in C5?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","135","L","List (Radio)","lstGraftnC5","lstGraftnC5","How many grafts were used in C5?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","135","L","List (Radio)","lstGraftnC5","lstGraftnC5","How many grafts were used in C5?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","135","L","List (Radio)","lstGraftnC5","lstGraftnC5","How many grafts were used in C5?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","135","L","List (Radio)","lstGraftnC5","lstGraftnC5","How many grafts were used in C5?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","135","L","List (Radio)","lstGraftnC5","lstGraftnC5","How many grafts were used in C5?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","135","L","List (Radio)","lstGraftnC5","lstGraftnC5","How many grafts were used in C5?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","231","M","Multiple choice","mulMeGraftr[Glue]","mulMeGraftr","Types of repairs used in the Median nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","231","M","Multiple choice","mulMeGraftr[NINA]","mulMeGraftr","Types of repairs used in the Median nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","231","M","Multiple choice","mulMeGraftr[Suture]","mulMeGraftr","Types of repairs used in the Median nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","88","M","Multiple choice","mulMeMcTxGrafts[NINA]","mulMeMcTxGrafts","Graft origin(s) in Median - Musculocutaneous transfer:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","88","M","Multiple choice","mulMeMcTxGrafts[Sural]","mulMeMcTxGrafts","Graft origin(s) in Median - Musculocutaneous transfer:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","117","T","Long Free Text","txtMPAxTxGrafte","txtMPAxTxGrafte","Graft's extent(s) used in Medial pectoral - Axilary transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","209","L","List (Radio)","lstISGraftn","lstISGraftn","How many grafts were used in Inferior subscapular nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","209","L","List (Radio)","lstISGraftn","lstISGraftn","How many grafts were used in Inferior subscapular nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","209","L","List (Radio)","lstISGraftn","lstISGraftn","How many grafts were used in Inferior subscapular nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","209","L","List (Radio)","lstISGraftn","lstISGraftn","How many grafts were used in Inferior subscapular nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","209","L","List (Radio)","lstISGraftn","lstISGraftn","How many grafts were used in Inferior subscapular nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","209","L","List (Radio)","lstISGraftn","lstISGraftn","How many grafts were used in Inferior subscapular nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","209","L","List (Radio)","lstISGraftn","lstISGraftn","How many grafts were used in Inferior subscapular nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","16","M","Multiple choice","mulExplorC8[Continuity]","mulExplorC8","C8 injury:","Continuity","Continuity injury","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","16","M","Multiple choice","mulExplorC8[NINA]","mulExplorC8","C8 injury:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","16","M","Multiple choice","mulExplorC8[Neuroma]","mulExplorC8","C8 injury:","Neuroma","Neuroma","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","16","M","Multiple choice","mulExplorC8[Rupture]","mulExplorC8","C8 injury:","Rupture","Rupture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","161","T","Long Free Text","txtGrafteUTrunk","txtGrafteUTrunk","Upper trunk graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","89","M","Multiple choice","mulMeBrTxGrafts[NINA]","mulMeBrTxGrafts","Graft origin(s) in Median - Brachial branch transfer:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","89","M","Multiple choice","mulMeBrTxGrafts[Sural]","mulMeBrTxGrafts","Graft origin(s) in Median - Brachial branch transfer:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","103","L","List (Radio)","lstIAxTxGraftn","lstIAxTxGraftn","How many grafts were used in Intercostal - Axilary (trunk/ anterior division) transfer?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","103","L","List (Radio)","lstIAxTxGraftn","lstIAxTxGraftn","How many grafts were used in Intercostal - Axilary (trunk/ anterior division) transfer?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","103","L","List (Radio)","lstIAxTxGraftn","lstIAxTxGraftn","How many grafts were used in Intercostal - Axilary (trunk/ anterior division) transfer?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","103","L","List (Radio)","lstIAxTxGraftn","lstIAxTxGraftn","How many grafts were used in Intercostal - Axilary (trunk/ anterior division) transfer?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","103","L","List (Radio)","lstIAxTxGraftn","lstIAxTxGraftn","How many grafts were used in Intercostal - Axilary (trunk/ anterior division) transfer?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","103","L","List (Radio)","lstIAxTxGraftn","lstIAxTxGraftn","How many grafts were used in Intercostal - Axilary (trunk/ anterior division) transfer?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","103","L","List (Radio)","lstIAxTxGraftn","lstIAxTxGraftn","How many grafts were used in Intercostal - Axilary (trunk/ anterior division) transfer?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","162","M","Multiple choice","mulGraftrUTrunk[Glue]","mulGraftrUTrunk","Types of repairs used in the upper trunk graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","162","M","Multiple choice","mulGraftrUTrunk[NINA]","mulGraftrUTrunk","Types of repairs used in the upper trunk graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","162","M","Multiple choice","mulGraftrUTrunk[Suture]","mulGraftrUTrunk","Types of repairs used in the upper trunk graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","232","M","Multiple choice","mulUlGrafts[NINA]","mulUlGrafts","Ulnar nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","232","M","Multiple choice","mulUlGrafts[Sural]","mulUlGrafts","Ulnar nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","186","T","Long Free Text","txtLPGrafte","txtLPGrafte","Lateral pectoral nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[Ac]","mulGraftNerve","Grafted from which nerve(s):","Ac","Accessory nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[Ax]","mulGraftNerve","Grafted from which nerve(s):","Ax","Axilary nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[DS]","mulGraftNerve","Grafted from which nerve(s):","DS","Dorsal scapular nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[FI]","mulGraftNerve","Grafted from which nerve(s):","FI","First intercostal nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[IS]","mulGraftNerve","Grafted from which nerve(s):","IS","Inferior subscapular nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[LP]","mulGraftNerve","Grafted from which nerve(s):","LP","Lateral pectoral nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[LT]","mulGraftNerve","Grafted from which nerve(s):","LT","Long thoracic nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[MC]","mulGraftNerve","Grafted from which nerve(s):","MC","Musculocutaneous nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[MCA]","mulGraftNerve","Grafted from which nerve(s):","MCA","Medial cutaneous nerve of arm","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[MCF]","mulGraftNerve","Grafted from which nerve(s):","MCF","Medial cutaneous nerve of forearm","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[MP]","mulGraftNerve","Grafted from which nerve(s):","MP","Medial pectoral nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[Me]","mulGraftNerve","Grafted from which nerve(s):","Me","Median nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[NINA]","mulGraftNerve","Grafted from which nerve(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[Ph]","mulGraftNerve","Grafted from which nerve(s):","Ph","Phrenic nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[Ra]","mulGraftNerve","Grafted from which nerve(s):","Ra","Radial nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[SS]","mulGraftNerve","Grafted from which nerve(s):","SS","Superior subscapular nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[Sc]","mulGraftNerve","Grafted from which nerve(s):","Sc","Subclavian nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[Ssr]","mulGraftNerve","Grafted from which nerve(s):","Ssr","Suprascapular nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[TD]","mulGraftNerve","Grafted from which nerve(s):","TD","Thoracodorsal nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","171","M","Multiple choice","mulGraftNerve[Ul]","mulGraftNerve","Grafted from which nerve(s):","Ul","Ulnar nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","44","M","Multiple choice","mulAcSsPATxRepair[Glue]","mulAcSsPATxRepair","Types of repairs used in the nerve transfer - Accessory-SE by posterior access:","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","44","M","Multiple choice","mulAcSsPATxRepair[Graft]","mulAcSsPATxRepair","Types of repairs used in the nerve transfer - Accessory-SE by posterior access:","Graft","Graft","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","44","M","Multiple choice","mulAcSsPATxRepair[NINA]","mulAcSsPATxRepair","Types of repairs used in the nerve transfer - Accessory-SE by posterior access:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","44","M","Multiple choice","mulAcSsPATxRepair[Suture]","mulAcSsPATxRepair","Types of repairs used in the nerve transfer - Accessory-SE by posterior access:","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","44","M","Multiple choice","mulAcSsPATxRepair[Tubuliz]","mulAcSsPATxRepair","Types of repairs used in the nerve transfer - Accessory-SE by posterior access:","Tubuliz","Tubulization","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","207","M","Multiple choice","mulSSGraftr[Glue]","mulSSGraftr","Types of repairs used in the Superior subscapular nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","207","M","Multiple choice","mulSSGraftr[NINA]","mulSSGraftr","Types of repairs used in the Superior subscapular nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","207","M","Multiple choice","mulSSGraftr[Suture]","mulSSGraftr","Types of repairs used in the Superior subscapular nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","230","T","Long Free Text","txtMeGrafte","txtMeGrafte","Median nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","60","T","Long Free Text","txtAcSsAATxTubuliz","txtAcSsAATxTubuliz","Which materials were used for tubulization in Accessory-SE by anterior access transfer?","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","8","M","Multiple choice","mulExplorInjurySite[NINA]","mulExplorInjurySite","Injury level diagnosed after surgical exploration:","NINA","Not informed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","8","M","Multiple choice","mulExplorInjurySite[Postgang]","mulExplorInjurySite","Injury level diagnosed after surgical exploration:","Postgang","Postganglionic","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","8","M","Multiple choice","mulExplorInjurySite[Pregang]","mulExplorInjurySite","Injury level diagnosed after surgical exploration:","Pregang","Preganglionic","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","185","L","List (Radio)","lstLPGraftn","lstLPGraftn","How many grafts were used in Lateral pectoral nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","185","L","List (Radio)","lstLPGraftn","lstLPGraftn","How many grafts were used in Lateral pectoral nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","185","L","List (Radio)","lstLPGraftn","lstLPGraftn","How many grafts were used in Lateral pectoral nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","185","L","List (Radio)","lstLPGraftn","lstLPGraftn","How many grafts were used in Lateral pectoral nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","185","L","List (Radio)","lstLPGraftn","lstLPGraftn","How many grafts were used in Lateral pectoral nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","185","L","List (Radio)","lstLPGraftn","lstLPGraftn","How many grafts were used in Lateral pectoral nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","185","L","List (Radio)","lstLPGraftn","lstLPGraftn","How many grafts were used in Lateral pectoral nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","244","M","Multiple choice","mulFIGrafts[NINA]","mulFIGrafts","First intercostal nerve grafts' origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","244","M","Multiple choice","mulFIGrafts[Sural]","mulFIGrafts","First intercostal nerve grafts' origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","47","M","Multiple choice","mulAcMcTxRepair[Glue]","mulAcMcTxRepair","Types of repairs used in the nerve transfer - Accessory - musculocutaneous:","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","47","M","Multiple choice","mulAcMcTxRepair[Graft]","mulAcMcTxRepair","Types of repairs used in the nerve transfer - Accessory - musculocutaneous:","Graft","Graft","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","47","M","Multiple choice","mulAcMcTxRepair[NINA]","mulAcMcTxRepair","Types of repairs used in the nerve transfer - Accessory - musculocutaneous:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","47","M","Multiple choice","mulAcMcTxRepair[Suture]","mulAcMcTxRepair","Types of repairs used in the nerve transfer - Accessory - musculocutaneous:","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","47","M","Multiple choice","mulAcMcTxRepair[Tubuliz]","mulAcMcTxRepair","Types of repairs used in the nerve transfer - Accessory - musculocutaneous:","Tubuliz","Tubulization","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","64","T","Long Free Text","txtAcMcTxTubuliz","txtAcMcTxTubuliz","Which materials were used  for tubulization in Accessory - Musculocutaneous transfer?","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","158","M","Multiple choice","mulGraftTrunk[LowerTrunk]","mulGraftTrunk","Grafts in which trunk(s):","LowerTrunk","Lower trunk","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","158","M","Multiple choice","mulGraftTrunk[MiddleTrunk]","mulGraftTrunk","Grafts in which trunk(s):","MiddleTrunk","Middle trunk","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","158","M","Multiple choice","mulGraftTrunk[NINA]","mulGraftTrunk","Grafts in which trunk(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","158","M","Multiple choice","mulGraftTrunk[UpperTrunk]","mulGraftTrunk","Grafts in which trunk(s):","UpperTrunk","Upper trunk","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","76","T","Long Free Text","txtOtherTxTubuliz","txtOtherTxTubuliz","Which materials were used  for tubulization in Other transfer?","","","","","",""
